Module Marks Summer 2013. ,,,,,
Undergraduate Degree Students,,,,,
Some qualifications are excluded (THEO COMDEG LOCDEG COMMST DEFT & DISDEG),,,,,
"Includes block codes 1,51,5S,R2 and 2 but excludes RB (year long)",,,,,
,,,,,
,,,,,
Qual Code,Qual Description,Year,Module,Mark,Grade
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN222,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN222,76,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN222,76,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN222,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN222,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN222,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,67,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,72,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,72,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,74,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN225,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,25,PASS BY COMPENSATION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,47,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,53,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,56,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN226,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,49,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,73,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,76,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,78,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN227,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,33,PASS BY COMPENSATION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,45,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,57,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN228,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,45,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,52,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN229,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,53,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN230A,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,35,PASS BY COMPENSATION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,80,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN231,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,54,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,56,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,57,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,74,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,80,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN232,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,AN233,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,CY320,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,CY320,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,HY241,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,HY241,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,HY246,57,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,HY260,45,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,HY261,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,MT222,,EXEMPTION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH201A,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH201A,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH202,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH203A,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH203A,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH204,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH205A,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH205A,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH207,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH207,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH208,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,PH208,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SO203,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SO312,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SO337,40,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SPA201,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SPA202,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SPA203,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,2,SPA222,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,54,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,56,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,57,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,72,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,73,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,73,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,80,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,81,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN301,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,72,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN304,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,54,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,54,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN307,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,51,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,52,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,67,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,69,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,79,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN309,81,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,83,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN310,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,54,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,56,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN311,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,27,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,27,PASS BY COMPENSATION
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,48,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,73,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,73,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,76,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,77,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,78,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,85,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN312,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,72,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN318,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN320,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN320,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN320,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN320,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN320,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN320,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,49,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,52,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,57,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN325,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN326,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN326,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN326,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN326,68,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN326,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,59,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,72,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,80,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,86,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN327,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,66,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,75,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,80,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN328,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,6,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,42,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,64,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,70,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN329,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,67,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,71,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,77,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,AN331,,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,BI103,67,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,BI104,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,EN150,45,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,EN150,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,EN153,55,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,FR301,45,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,FR321,38,FAIL
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC103,50,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC103,56,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC105,53,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC105,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC107,63,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC107,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC107,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC308,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GC313,62,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GY222,76,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,GY235,58,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,PH101,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,PH103,73,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,PH302,57,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,PH325,60,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,PH335,65,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,SG106,,ABSENT
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,SG108,61,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,SG203,44,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,SG203,45,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,SO101,54,PASS
ANT,ARTS (ANTHROPOLOGY) SINGLE HONOURS,3,SO103,57,PASS
